filename,source,call_type,date,hour,frequency_1,sample_rate
makua2016_00009611.e.wav,Dolphin,other,11/3/16,8.0,20603.162,50000
makua2016_00009617.e.wav,Dolphin,other,11/3/16,9.0,20412.0792,50000
makua2016_00009618.e.wav,Dolphin,other,11/3/16,9.0,17991.697,50000
makua2016_00009619.e.wav,Dolphin,click,11/3/16,9.0,18660.4868,50000
makua2016_00009620.e.wav,Dolphin,other,11/3/16,9.0,16940.7416,50000
makua2016_00009622.e.wav,Dolphin,other,11/3/16,9.0,20220.9964,50000
makua2016_00009623.e.wav,Dolphin,other,11/3/16,9.0,17991.697,50000
makua2016_00009624.e.wav,Dolphin,other,11/3/16,10.0,18564.9454,50000
makua2016_00009625.e.wav,Dolphin,other,11/3/16,10.0,18501.2511,50000
makua2016_00009629.e.wav,Dolphin,whistle,11/3/16,10.0,15380.232,50000
makua2016_00009631.e.wav,Dolphin,whistle,11/3/16,10.0,14361.1237,50000
makua2016_00009633.e.wav,Dolphin,whistle,11/3/16,10.0,13787.8753,50000
makua2016_00009634.e.wav,Dolphin,whistle,11/3/16,10.0,14042.6524,50000
makua2016_00009635.e.wav,Dolphin,click,11/3/16,10.0,18533.0983,50000
makua2016_00009636.e.wav,Dolphin,click,11/3/16,11.0,20826.0919,50000
makua2016_00009637.e.wav,Dolphin,other,11/3/16,11.0,20093.6078,50000
makua2016_00009638.e.wav,Dolphin,click,11/3/16,11.0,19711.4422,50000
makua2016_00009639.e.wav,Dolphin,other,11/3/16,11.0,19520.3594,50000
makua2016_00009640.e.wav,Dolphin,click,11/3/16,11.0,21176.4104,50000
makua2016_00009641.e.wav,Dolphin,other,11/3/16,11.0,17896.1556,50000
makua2016_00009642.e.wav,Dolphin,click,11/3/16,11.0,20635.0091,50000
makua2016_00009643.e.wav,Dolphin,click,11/3/16,11.0,20730.5505,50000
makua2016_00009644.e.wav,Dolphin,click,11/3/16,11.0,22418.4486,50000
makua2016_00009667.e.wav,Dolphin,whistle,11/3/16,13.0,14361.1237,50000
makua2016_00009682.e.wav,Dolphin,click,11/3/16,14.0,18756.0282,50000
makua2016_00009793.e.wav,Dolphin,other,11/4/16,0.0,16813.353,50000
makua2016_00009799.e.wav,Dolphin,whistle,11/4/16,0.0,14074.4995,50000
makua2016_00009806.e.wav,Dolphin,whistle,11/4/16,1.0,18182.7798,50000
makua2016_00009808.e.wav,Dolphin,whistle,11/4/16,1.0,17322.9072,50000
makua2016_00009811.e.wav,Dolphin,whistle,11/4/16,1.0,13660.4868,50000
makua2016_00009813.e.wav,Dolphin,whistle,11/4/16,1.0,12928.0027,50000
makua2016_00009836.e.wav,Dolphin,click,11/4/16,3.0,21877.0473,50000
makua2016_00009841.e.wav,Dolphin,click,11/4/16,4.0,21877.0473,50000
makua2016_00009842.e.wav,Dolphin,click,11/4/16,4.0,21208.2575,50000
makua2016_00009843.e.wav,Dolphin,click,11/4/16,4.0,20603.162,50000
makua2016_00009845.e.wav,Dolphin,whistle,11/4/16,4.0,17131.8244,50000
makua2016_00009847.e.wav,Dolphin,whistle,11/4/16,4.0,13564.9454,50000
makua2016_00009849.e.wav,Dolphin,click,11/4/16,4.0,21463.0346,50000
makua2016_00009868.e.wav,Dolphin,click,11/4/16,6.0,21749.6588,50000
makua2016_00009869.e.wav,Dolphin,click,11/4/16,6.0,21367.4932,50000
makua2016_00009870.e.wav,Dolphin,whistle,11/4/16,6.0,15985.3276,50000
makua2016_00009872.e.wav,Dolphin,other,11/4/16,6.0,18915.2639,50000
makua2016_00009873.e.wav,Dolphin,click,11/4/16,6.0,17768.7671,50000
makua2016_00009874.e.wav,Dolphin,other,11/4/16,6.0,19042.6524,50000
makua2016_00009875.e.wav,Dolphin,click,11/4/16,6.0,18182.7798,50000
makua2016_00009880.e.wav,Dolphin,whistle,11/4/16,7.0,11781.5059,50000
makua2016_00009883.e.wav,Dolphin,click,11/4/16,7.0,22577.6843,50000
makua2016_00010173.e.wav,Dolphin,whistle,11/5/16,7.0,14934.3722,50000
makua2016_00010174.e.wav,Dolphin,whistle,11/5/16,7.0,11590.4231,50000
makua2016_00010288.e.wav,Dolphin,click,11/5/16,17.0,21112.7161,50000
makua2016_00010289.e.wav,Dolphin,click,11/5/16,17.0,21813.353,50000
makua2016_00010295.e.wav,Dolphin,click,11/5/16,17.0,20635.0091,50000
makua2016_00010296.e.wav,Dolphin,click,11/5/16,18.0,14138.1938,50000
makua2016_00010297.e.wav,Dolphin,click,11/5/16,18.0,20125.455,50000
makua2016_00010298.e.wav,Dolphin,click,11/5/16,18.0,19074.4995,50000
makua2016_00010299.e.wav,Dolphin,click,11/5/16,18.0,21463.0346,50000
makua2016_00010300.e.wav,Dolphin,click,11/5/16,18.0,21112.7161,50000
makua2016_00010303.e.wav,Dolphin,click,11/5/16,18.0,19775.1365,50000
makua2016_00010304.e.wav,Dolphin,click,11/5/16,18.0,22322.9072,50000
makua2016_00010305.e.wav,Dolphin,click,11/5/16,18.0,22991.697,50000
makua2016_00010306.e.wav,Dolphin,click,11/5/16,18.0,18660.4868,50000
makua2016_00010307.e.wav,Dolphin,click,11/5/16,18.0,18692.3339,50000
makua2016_00010308.e.wav,Dolphin,click,11/5/16,19.0,16940.7416,50000
makua2016_00010309.e.wav,Dolphin,click,11/5/16,19.0,19743.2894,50000
makua2016_00010310.e.wav,Dolphin,click,11/5/16,19.0,18883.4167,50000
makua2016_00010427.e.wav,Dolphin,whistle,11/6/16,4.0,11781.5059,50000
makua2016_00010428.e.wav,Dolphin,whistle,11/6/16,5.0,14170.0409,50000
makua2016_00010437.e.wav,Dolphin,whistle,11/6/16,5.0,14456.6652,50000
makua2016_00010438.e.wav,Dolphin,whistle,11/6/16,5.0,14838.8308,50000
makua2016_00010440.e.wav,Dolphin,whistle,11/6/16,6.0,12322.9072,50000
makua2016_00010445.e.wav,Dolphin,other,11/6/16,6.0,19265.5823,50000
makua2016_00010446.e.wav,Dolphin,whistle,11/6/16,6.0,13405.7097,50000
makua2016_00010449.e.wav,Dolphin,whistle,11/6/16,6.0,16017.1747,50000
makua2016_00010450.e.wav,Dolphin,other,11/6/16,6.0,19775.1365,50000
makua2016_00010452.e.wav,Dolphin,other,11/6/16,7.0,17163.6715,50000
makua2016_00010453.e.wav,Dolphin,whistle,11/6/16,7.0,14233.7352,50000
makua2016_00010454.e.wav,Dolphin,whistle,11/6/16,7.0,12354.7543,50000
makua2016_00010456.e.wav,Dolphin,other,11/6/16,7.0,18787.8753,50000
makua2016_00010457.e.wav,Dolphin,whistle,11/6/16,7.0,14870.6779,50000
makua2016_00010458.e.wav,Dolphin,other,11/6/16,7.0,20348.3849,50000
makua2016_00010459.e.wav,Dolphin,other,11/6/16,7.0,20189.1492,50000
makua2016_00010460.e.wav,Dolphin,other,11/6/16,7.0,19775.1365,50000
makua2016_00010461.e.wav,Dolphin,other,11/6/16,7.0,15252.8435,50000
makua2016_00010462.e.wav,Dolphin,click,11/6/16,7.0,18087.2384,50000
makua2016_00010463.e.wav,Dolphin,other,11/6/16,7.0,19265.5823,50000
makua2016_00010464.e.wav,Dolphin,other,11/6/16,8.0,18214.6269,50000
makua2016_00010465.e.wav,Dolphin,other,11/6/16,8.0,18150.9327,50000
makua2016_00010466.e.wav,Dolphin,other,11/6/16,8.0,18278.3212,50000
makua2016_00010467.e.wav,Dolphin,other,11/6/16,8.0,18310.1683,50000
makua2016_00010468.e.wav,Dolphin,other,11/6/16,8.0,17354.7543,50000
makua2016_00010469.e.wav,Dolphin,other,11/6/16,8.0,19870.6779,50000
makua2016_00010470.e.wav,Dolphin,other,11/6/16,8.0,17673.2257,50000
makua2016_00010471.e.wav,Dolphin,other,11/6/16,8.0,19074.4995,50000
makua2016_00010474.e.wav,Dolphin,other,11/6/16,8.0,16049.0218,50000
makua2016_00010475.e.wav,Dolphin,whistle,11/6/16,8.0,11717.8116,50000
makua2016_00010476.e.wav,Dolphin,whistle,11/6/16,9.0,15507.6206,50000
makua2016_00010477.e.wav,Dolphin,other,11/6/16,9.0,16940.7416,50000
makua2016_00010479.e.wav,Dolphin,whistle,11/6/16,9.0,15093.6078,50000
makua2016_00010480.e.wav,Dolphin,whistle,11/6/16,9.0,15125.455,50000
makua2016_00010481.e.wav,Dolphin,other,11/6/16,9.0,20603.162,50000
makua2016_00010482.e.wav,Dolphin,other,11/6/16,9.0,19233.7352,50000
makua2016_00010483.e.wav,Dolphin,whistle,11/6/16,9.0,15826.0919,50000
makua2016_00010488.e.wav,Dolphin,other,11/6/16,10.0,22068.1301,50000
makua2016_00010489.e.wav,Dolphin,other,11/6/16,10.0,18055.3913,50000
makua2016_00010490.e.wav,Dolphin,other,11/6/16,10.0,18182.7798,50000
makua2016_00010493.e.wav,Dolphin,whistle,11/6/16,10.0,16367.4932,50000
makua2016_00010494.e.wav,Dolphin,whistle,11/6/16,10.0,17641.3785,50000
makua2016_00010496.e.wav,Dolphin,other,11/6/16,10.0,17896.1556,50000
makua2016_00010497.e.wav,Dolphin,whistle,11/6/16,10.0,14170.0409,50000
makua2016_00010503.e.wav,Dolphin,whistle,11/6/16,11.0,14711.4422,50000
makua2016_00010504.e.wav,Dolphin,whistle,11/6/16,11.0,14743.2894,50000
makua2016_00010506.e.wav,Dolphin,whistle,11/6/16,11.0,12673.2257,50000
makua2016_00010508.e.wav,Dolphin,whistle,11/6/16,11.0,14265.5823,50000
makua2016_00010509.e.wav,Dolphin,click,11/6/16,11.0,16940.7416,50000
makua2016_00010511.e.wav,Dolphin,click,11/6/16,11.0,17259.2129,50000
makua2016_00010512.e.wav,Dolphin,other,11/6/16,12.0,18978.9581,50000
makua2016_00010514.e.wav,Dolphin,whistle,11/6/16,12.0,14010.8053,50000
makua2016_00010515.e.wav,Dolphin,whistle,11/6/16,12.0,13851.5696,50000
makua2016_00010516.e.wav,Dolphin,whistle,11/6/16,12.0,12928.0027,50000
makua2016_00010517.e.wav,Dolphin,whistle,11/6/16,12.0,11845.2002,50000
makua2016_00010518.e.wav,Dolphin,whistle,11/6/16,12.0,12195.5187,50000
makua2016_00010520.e.wav,Dolphin,whistle,11/6/16,12.0,14711.4422,50000
makua2016_00010522.e.wav,Dolphin,other,11/6/16,12.0,16112.7161,50000
makua2016_00010523.e.wav,Dolphin,click,11/6/16,12.0,17991.697,50000
makua2016_00010525.e.wav,Dolphin,whistle,11/6/16,13.0,11845.2002,50000
makua2016_00010526.e.wav,Dolphin,whistle,11/6/16,13.0,14647.748,50000
makua2016_00010527.e.wav,Dolphin,click,11/6/16,13.0,19233.7352,50000
makua2016_00010528.e.wav,Dolphin,whistle,11/6/16,13.0,12705.0728,50000
makua2016_00010529.e.wav,Dolphin,whistle,11/6/16,13.0,13851.5696,50000
makua2016_00010533.e.wav,Dolphin,whistle,11/6/16,13.0,14074.4995,50000
makua2016_00010725.e.wav,Dolphin,whistle,11/7/16,5.0,12322.9072,50000
makua2016_00011089.e.wav,Dolphin,other,11/8/16,12.0,19456.6652,50000
makua2016_00011090.e.wav,Dolphin,other,11/8/16,12.0,18246.4741,50000
makua2016_00011091.e.wav,Dolphin,click,11/8/16,12.0,18692.3339,50000
makua2016_00011092.e.wav,Dolphin,whistle,11/8/16,12.0,11271.9518,50000
makua2016_00011093.e.wav,Dolphin,other,11/8/16,12.0,14329.2766,50000
makua2016_00011094.e.wav,Dolphin,other,11/8/16,12.0,14106.3467,50000
makua2016_00011095.e.wav,Dolphin,other,11/8/16,12.0,14998.0664,50000
makua2016_00011096.e.wav,Dolphin,whistle,11/8/16,12.0,14584.0537,50000
makua2016_00011102.e.wav,Dolphin,whistle,11/8/16,13.0,7068.1301,50000
makua2016_00011261.e.wav,Dolphin,whistle,11/9/16,2.0,11622.2702,50000
makua2016_00011268.e.wav,Dolphin,click,11/9/16,3.0,18787.8753,50000
makua2016_00011302.e.wav,Dolphin,whistle,11/9/16,5.0,13628.6397,50000
makua2016_00011310.e.wav,Dolphin,other,11/9/16,6.0,17195.5187,50000
makua2016_00011312.e.wav,Dolphin,whistle,11/9/16,6.0,11112.7161,50000
makua2016_00011374.e.wav,Dolphin,click,11/9/16,11.0,20603.162,50000
makua2016_00011389.e.wav,Dolphin,click,11/9/16,13.0,22641.3785,50000
makua2016_00011557.e.wav,Dolphin,click,11/10/16,3.0,22322.9072,50000
makua2016_00011606.e.wav,Dolphin,other,11/10/16,7.0,17800.6142,50000
makua2016_00011607.e.wav,Dolphin,other,11/10/16,7.0,16017.1747,50000
makua2016_00011608.e.wav,Dolphin,other,11/10/16,7.0,16972.5887,50000
makua2016_00011609.e.wav,Dolphin,other,11/10/16,7.0,19201.8881,50000
makua2016_00011610.e.wav,Dolphin,other,11/10/16,7.0,18278.3212,50000
makua2016_00011611.e.wav,Dolphin,other,11/10/16,7.0,19297.4295,50000
makua2016_00011612.e.wav,Dolphin,other,11/10/16,7.0,16208.2575,50000
makua2016_00011613.e.wav,Dolphin,other,11/10/16,7.0,18150.9327,50000
makua2016_00011615.e.wav,Dolphin,other,11/10/16,7.0,18214.6269,50000
makua2016_00011616.e.wav,Dolphin,other,11/10/16,8.0,17227.3658,50000
makua2016_00011617.e.wav,Dolphin,other,11/10/16,8.0,15635.0091,50000
makua2016_00011618.e.wav,Dolphin,other,11/10/16,8.0,17800.6142,50000
makua2016_00011619.e.wav,Dolphin,other,11/10/16,8.0,17418.4486,50000
makua2016_00011620.e.wav,Dolphin,other,11/10/16,8.0,17163.6715,50000
makua2016_00011628.e.wav,Dolphin,click,11/10/16,9.0,17163.6715,50000
makua2016_00011629.e.wav,Dolphin,other,11/10/16,9.0,19138.1938,50000
makua2016_00011630.e.wav,Dolphin,other,11/10/16,9.0,18278.3212,50000
makua2016_00011631.e.wav,Dolphin,other,11/10/16,9.0,16717.8116,50000
makua2016_00011632.e.wav,Dolphin,other,11/10/16,9.0,17959.8499,50000
makua2016_00011633.e.wav,Dolphin,other,11/10/16,9.0,18214.6269,50000
makua2016_00011646.e.wav,Dolphin,whistle,11/10/16,10.0,10412.0792,50000
makua2016_00011647.e.wav,Dolphin,whistle,11/10/16,10.0,14456.6652,50000
makua2016_00011650.e.wav,Dolphin,whistle,11/10/16,10.0,12991.697,50000
makua2016_00011658.e.wav,Dolphin,click,11/10/16,11.0,17259.2129,50000
makua2016_00011659.e.wav,Dolphin,other,11/10/16,11.0,17513.99,50000
makua2016_00011660.e.wav,Dolphin,whistle,11/10/16,11.0,13405.7097,50000
makua2016_00011661.e.wav,Dolphin,whistle,11/10/16,11.0,14520.3594,50000
makua2016_00011698.e.wav,Dolphin,whistle,11/10/16,14.0,13756.0282,50000
makua2016_00011801.e.wav,Dolphin,whistle,11/10/16,23.0,13087.2384,50000
makua2016_00011803.e.wav,Dolphin,whistle,11/10/16,23.0,10762.3976,50000
makua2016_00011809.e.wav,Dolphin,whistle,11/11/16,0.0,14329.2766,50000
makua2016_00011866.e.wav,Dolphin,click,11/11/16,4.0,17163.6715,50000
makua2016_00011867.e.wav,Dolphin,click,11/11/16,4.0,18915.2639,50000
makua2016_00011868.e.wav,Dolphin,click,11/11/16,5.0,18628.6397,50000
makua2016_00011896.e.wav,Dolphin,click,11/11/16,7.0,21813.353,50000
makua2016_00011902.e.wav,Dolphin,click,11/11/16,7.0,19074.4995,50000
makua2016_00011903.e.wav,Dolphin,other,11/11/16,7.0,18182.7798,50000
makua2016_00011904.e.wav,Dolphin,click,11/11/16,8.0,16176.4104,50000
makua2016_00011905.e.wav,Dolphin,click,11/11/16,8.0,17928.0027,50000
makua2016_00011906.e.wav,Dolphin,click,11/11/16,8.0,18724.1811,50000
makua2016_00011907.e.wav,Dolphin,whistle,11/11/16,8.0,13628.6397,50000
makua2016_00011908.e.wav,Dolphin,other,11/11/16,8.0,18596.7925,50000
makua2016_00011909.e.wav,Dolphin,other,11/11/16,8.0,16144.5632,50000
makua2016_00011910.e.wav,Dolphin,other,11/11/16,8.0,19552.2066,50000
makua2016_00011913.e.wav,Dolphin,whistle,11/11/16,8.0,16176.4104,50000
makua2016_00011915.e.wav,Dolphin,whistle,11/11/16,8.0,12163.6715,50000
makua2016_00011916.e.wav,Dolphin,whistle,11/11/16,9.0,11144.5632,50000
makua2016_00011918.e.wav,Dolphin,whistle,11/11/16,9.0,10157.3021,50000
makua2016_00011919.e.wav,Dolphin,whistle,11/11/16,9.0,9870.6779,50000
makua2016_00011920.e.wav,Dolphin,whistle,11/11/16,9.0,16049.0218,50000
makua2016_00011921.e.wav,Dolphin,whistle,11/11/16,9.0,15380.232,50000
makua2016_00011926.e.wav,Dolphin,whistle,11/11/16,9.0,11526.7288,50000
makua2016_00011928.e.wav,Dolphin,whistle,11/11/16,10.0,12322.9072,50000
makua2016_00011931.e.wav,Dolphin,whistle,11/11/16,10.0,14934.3722,50000
makua2016_00011932.e.wav,Dolphin,whistle,11/11/16,10.0,12800.6142,50000
makua2016_00012008.e.wav,Dolphin,click,11/11/16,16.0,19902.525,50000
makua2016_00012010.e.wav,Dolphin,click,11/11/16,16.0,20475.7734,50000
makua2016_00012013.e.wav,Dolphin,click,11/11/16,17.0,16144.5632,50000
makua2016_00012075.e.wav,Dolphin,whistle,11/11/16,22.0,12036.283,50000
makua2016_00012078.e.wav,Dolphin,whistle,11/11/16,22.0,16558.576,50000
makua2016_00012100.e.wav,Dolphin,whistle,11/12/16,0.0,15029.9136,50000
makua2016_00012201.e.wav,Dolphin,click,11/12/16,8.0,21367.4932,50000
makua2016_00012202.e.wav,Dolphin,click,11/12/16,8.0,20475.7734,50000
makua2016_00012215.e.wav,Dolphin,whistle,11/12/16,9.0,13437.5569,50000
makua2016_00012259.e.wav,Dolphin,click,11/12/16,13.0,19456.6652,50000
makua2016_00012282.e.wav,Dolphin,click,11/12/16,15.0,17482.1429,50000
makua2016_00012391.e.wav,Dolphin,whistle,11/13/16,0.0,13660.4868,50000
makua2016_00012445.e.wav,Dolphin,whistle,11/13/16,5.0,14902.525,50000
makua2016_00012464.e.wav,Dolphin,whistle,11/13/16,6.0,13310.1683,50000
makua2016_00012465.e.wav,Dolphin,whistle,11/13/16,6.0,14806.9836,50000
makua2016_00012472.e.wav,Dolphin,whistle,11/13/16,7.0,12991.697,50000
makua2016_00012474.e.wav,Dolphin,whistle,11/13/16,7.0,15794.2448,50000
makua2016_00012475.e.wav,Dolphin,other,11/13/16,7.0,16622.2702,50000
makua2016_00012476.e.wav,Dolphin,other,11/13/16,7.0,16972.5887,50000
makua2016_00012477.e.wav,Dolphin,other,11/13/16,7.0,17004.4359,50000
makua2016_00012478.e.wav,Dolphin,other,11/13/16,7.0,19329.2766,50000
makua2016_00012479.e.wav,Dolphin,other,11/13/16,7.0,16240.1046,50000
makua2016_00012480.e.wav,Dolphin,other,11/13/16,8.0,18182.7798,50000
makua2016_00012481.e.wav,Dolphin,other,11/13/16,8.0,17959.8499,50000
makua2016_00012482.e.wav,Dolphin,whistle,11/13/16,8.0,15252.8435,50000
makua2016_00012483.e.wav,Dolphin,other,11/13/16,8.0,17545.8371,50000
makua2016_00012484.e.wav,Dolphin,whistle,11/13/16,8.0,13851.5696,50000
makua2016_00012485.e.wav,Dolphin,whistle,11/13/16,8.0,12322.9072,50000
makua2016_00012486.e.wav,Dolphin,other,11/13/16,8.0,16590.4231,50000
makua2016_00012487.e.wav,Dolphin,other,11/13/16,8.0,19775.1365,50000
makua2016_00012488.e.wav,Dolphin,other,11/13/16,8.0,16781.5059,50000
makua2016_00012489.e.wav,Dolphin,other,11/13/16,8.0,18596.7925,50000
makua2016_00012490.e.wav,Dolphin,other,11/13/16,8.0,19552.2066,50000
makua2016_00012491.e.wav,Dolphin,whistle,11/13/16,8.0,12896.1556,50000
makua2016_00012492.e.wav,Dolphin,other,11/13/16,9.0,17450.2957,50000
makua2016_00012493.e.wav,Dolphin,other,11/13/16,9.0,15412.0792,50000
makua2016_00012494.e.wav,Dolphin,click,11/13/16,9.0,16654.1174,50000
makua2016_00012495.e.wav,Dolphin,other,11/13/16,9.0,17896.1556,50000
makua2016_00012496.e.wav,Dolphin,other,11/13/16,9.0,17991.697,50000
makua2016_00012497.e.wav,Dolphin,whistle,11/13/16,9.0,15316.5378,50000
makua2016_00012498.e.wav,Dolphin,other,11/13/16,9.0,17513.99,50000
makua2016_00012499.e.wav,Dolphin,other,11/13/16,9.0,17991.697,50000
makua2016_00012500.e.wav,Dolphin,other,11/13/16,9.0,15220.9964,50000
makua2016_00012501.e.wav,Dolphin,other,11/13/16,9.0,13469.404,50000
makua2016_00012502.e.wav,Dolphin,other,11/13/16,9.0,16335.646,50000
makua2016_00012503.e.wav,Dolphin,other,11/13/16,9.0,16940.7416,50000
makua2016_00012504.e.wav,Dolphin,other,11/13/16,10.0,16335.646,50000
makua2016_00012505.e.wav,Dolphin,other,11/13/16,10.0,17036.283,50000
makua2016_00012506.e.wav,Dolphin,other,11/13/16,10.0,16717.8116,50000
makua2016_00012507.e.wav,Dolphin,other,11/13/16,10.0,15794.2448,50000
makua2016_00012508.e.wav,Dolphin,other,11/13/16,10.0,16749.6588,50000
makua2016_00012509.e.wav,Dolphin,click,11/13/16,10.0,18278.3212,50000
makua2016_00012715.e.wav,Dolphin,click,11/14/16,3.0,16749.6588,50000
makua2016_00012716.e.wav,Dolphin,click,11/14/16,3.0,19934.3722,50000
makua2016_00012717.e.wav,Dolphin,click,11/14/16,3.0,17928.0027,50000
makua2016_00012721.e.wav,Dolphin,click,11/14/16,4.0,21463.0346,50000
makua2016_00012722.e.wav,Dolphin,click,11/14/16,4.0,19615.9008,50000
makua2016_00012723.e.wav,Dolphin,click,11/14/16,4.0,21112.7161,50000
makua2016_00012724.e.wav,Dolphin,click,11/14/16,4.0,21208.2575,50000
makua2016_00012767.e.wav,Dolphin,whistle,11/14/16,7.0,12864.3085,50000
makua2016_00012768.e.wav,Dolphin,whistle,11/14/16,8.0,15985.3276,50000
makua2016_00012770.e.wav,Dolphin,click,11/14/16,8.0,16717.8116,50000
makua2016_00012771.e.wav,Dolphin,other,11/14/16,8.0,16781.5059,50000
makua2016_00012772.e.wav,Dolphin,other,11/14/16,8.0,17068.1301,50000
makua2016_00012773.e.wav,Dolphin,other,11/14/16,8.0,17736.9199,50000
makua2016_00012774.e.wav,Dolphin,other,11/14/16,8.0,15284.6906,50000
makua2016_00012775.e.wav,Dolphin,other,11/14/16,8.0,15316.5378,50000
makua2016_00012776.e.wav,Dolphin,other,11/14/16,8.0,17131.8244,50000
makua2016_00012777.e.wav,Dolphin,other,11/14/16,8.0,14806.9836,50000
makua2016_00012778.e.wav,Dolphin,whistle,11/14/16,8.0,15380.232,50000
makua2016_00012779.e.wav,Dolphin,other,11/14/16,8.0,17354.7543,50000
makua2016_00012780.e.wav,Dolphin,whistle,11/14/16,9.0,16654.1174,50000
makua2016_00012781.e.wav,Dolphin,whistle,11/14/16,9.0,13469.404,50000
makua2016_00012782.e.wav,Dolphin,other,11/14/16,9.0,15826.0919,50000
makua2016_00012783.e.wav,Dolphin,other,11/14/16,9.0,16813.353,50000
makua2016_00012784.e.wav,Dolphin,other,11/14/16,9.0,16526.7288,50000
makua2016_00012785.e.wav,Dolphin,other,11/14/16,9.0,16335.646,50000
makua2016_00012786.e.wav,Dolphin,other,11/14/16,9.0,14743.2894,50000
makua2016_00012787.e.wav,Dolphin,other,11/14/16,9.0,15029.9136,50000
makua2016_00012788.e.wav,Dolphin,other,11/14/16,9.0,13851.5696,50000
makua2016_00012789.e.wav,Dolphin,whistle,11/14/16,9.0,16717.8116,50000
makua2016_00012790.e.wav,Dolphin,other,11/14/16,9.0,16463.0346,50000
makua2016_00012791.e.wav,Dolphin,other,11/14/16,9.0,16654.1174,50000
makua2016_00012792.e.wav,Dolphin,other,11/14/16,10.0,16271.9518,50000
makua2016_00012793.e.wav,Dolphin,other,11/14/16,10.0,13342.0155,50000
makua2016_00012794.e.wav,Dolphin,other,11/14/16,10.0,14966.2193,50000
makua2016_00012795.e.wav,Dolphin,other,11/14/16,10.0,17354.7543,50000
makua2016_00012796.e.wav,Dolphin,whistle,11/14/16,10.0,15125.455,50000
makua2016_00012797.e.wav,Dolphin,click,11/14/16,10.0,18756.0282,50000
makua2016_00012798.e.wav,Dolphin,other,11/14/16,10.0,15826.0919,50000
makua2016_00012799.e.wav,Dolphin,whistle,11/14/16,10.0,14456.6652,50000
makua2016_00012800.e.wav,Dolphin,whistle,11/14/16,10.0,16017.1747,50000
makua2016_00012801.e.wav,Dolphin,whistle,11/14/16,10.0,16271.9518,50000
makua2016_00012802.e.wav,Dolphin,whistle,11/14/16,10.0,13851.5696,50000
makua2016_00012803.e.wav,Dolphin,whistle,11/14/16,10.0,15698.7034,50000
makua2016_00012804.e.wav,Dolphin,whistle,11/14/16,11.0,14138.1938,50000
makua2016_00012805.e.wav,Dolphin,whistle,11/14/16,11.0,15698.7034,50000
makua2016_00012806.e.wav,Dolphin,whistle,11/14/16,11.0,16590.4231,50000
makua2016_00012807.e.wav,Dolphin,whistle,11/14/16,11.0,11622.2702,50000
makua2016_00012809.e.wav,Dolphin,whistle,11/14/16,11.0,15093.6078,50000
makua2016_00012829.e.wav,Dolphin,whistle,11/14/16,13.0,13851.5696,50000
makua2016_00012832.e.wav,Dolphin,whistle,11/14/16,13.0,6335.646,50000
makua2016_00012835.e.wav,Dolphin,whistle,11/14/16,13.0,9361.1237,50000
makua2016_00012836.e.wav,Dolphin,click,11/14/16,13.0,19106.3467,50000
makua2016_00012837.e.wav,Dolphin,click,11/14/16,13.0,16972.5887,50000
makua2016_00012838.e.wav,Dolphin,click,11/14/16,13.0,17641.3785,50000
makua2016_00012839.e.wav,Dolphin,click,11/14/16,13.0,14170.0409,50000
makua2016_00012841.e.wav,Dolphin,click,11/14/16,14.0,17354.7543,50000
makua2016_00012843.e.wav,Dolphin,whistle,11/14/16,14.0,12004.4359,50000
makua2016_00012845.e.wav,Dolphin,whistle,11/14/16,14.0,14488.5123,50000
makua2016_00012846.e.wav,Dolphin,whistle,11/14/16,14.0,13501.2511,50000
makua2016_00012847.e.wav,Dolphin,other,11/14/16,14.0,14902.525,50000
makua2016_00012850.e.wav,Dolphin,whistle,11/14/16,14.0,11144.5632,50000
makua2016_00012851.e.wav,Dolphin,whistle,11/14/16,14.0,13947.111,50000
makua2016_00012853.e.wav,Dolphin,whistle,11/14/16,15.0,15189.1492,50000
makua2016_00012854.e.wav,Dolphin,whistle,11/14/16,15.0,12163.6715,50000
makua2016_00012855.e.wav,Dolphin,whistle,11/14/16,15.0,13883.4167,50000
makua2016_00012856.e.wav,Dolphin,whistle,11/14/16,15.0,11717.8116,50000
makua2016_00012857.e.wav,Dolphin,whistle,11/14/16,15.0,14584.0537,50000
makua2016_00012858.e.wav,Dolphin,other,11/14/16,15.0,17705.0728,50000
makua2016_00012859.e.wav,Dolphin,other,11/14/16,15.0,18978.9581,50000
makua2016_00012862.e.wav,Dolphin,click,11/14/16,15.0,20093.6078,50000
makua2016_00012863.e.wav,Dolphin,other,11/14/16,15.0,16049.0218,50000
makua2016_00012867.e.wav,Dolphin,whistle,11/14/16,16.0,14170.0409,50000
makua2016_00012868.e.wav,Dolphin,other,11/14/16,16.0,18660.4868,50000
makua2016_00012869.e.wav,Dolphin,whistle,11/14/16,16.0,14520.3594,50000
makua2016_00012870.e.wav,Dolphin,whistle,11/14/16,16.0,13692.3339,50000
makua2016_00012871.e.wav,Dolphin,other,11/14/16,16.0,18756.0282,50000
makua2016_00012872.e.wav,Dolphin,whistle,11/14/16,16.0,14456.6652,50000
makua2016_00012873.e.wav,Dolphin,other,11/14/16,16.0,16654.1174,50000
makua2016_00012874.e.wav,Dolphin,other,11/14/16,16.0,16017.1747,50000
makua2016_00012875.e.wav,Dolphin,other,11/14/16,16.0,17131.8244,50000
